Polo;Data;Distancia_Reta_m;Distancia_Real_m
ANGRA;2025-07-23;46.06539311733064;273
ANGRA;2025-07-23;96.32338994289096;72
ANGRA;2025-07-23;1933.3806899757928;5495
ANGRA;2025-07-23;1407.5837652657249;6370
ANGRA;2025-07-23;12.888993792100402;107
ANGRA;2025-07-23;58.35996633508736;226
ANGRA;2025-07-23;266.0017370309471;76
ANGRA;2025-07-23;157.47631879083642;84
ANGRA;2025-07-23;106.9922147876716;72
ANGRA;2025-07-23;225.24316595113223;328
ANGRA;2025-07-23;60.23445621228024;119
ANGRA;2025-07-23;52.45444411468823;150
ANGRA;2025-07-23;82.0029781868605;178
ANGRA;2025-07-23;100.22562483156194;116
ANGRA;2025-07-23;137.20275363390616;583
ANGRA;2025-07-23;149.81151817653412;238
ANGRA;2025-07-23;96.55224252304288;12
ANGRA;2025-07-23;1429.8400004032212;6870
ANGRA;2025-07-23;1065.8461737439238;4409
ANGRA;2025-07-23;420.2954767301048;158
ANGRA;2025-07-23;1079.921516960423;3711
ANGRA;2025-07-23;434.03991256483954;73
ANGRA;2025-07-23;725.8641842745121;35
ANGRA;2025-07-23;82.48638158476649;17
ANGRA;2025-07-23;16.80679255276499;109
ANGRA;2025-07-23;36.02000219538941;1331
ANGRA;2025-07-23;72.99604802976717;974
ANGRA;2025-07-23;69.96630123844557;1182
ANGRA;2025-07-23;50.22296084413858;49
ANGRA;2025-07-23;115.72559625821005;236
ANGRA;2025-07-23;31.61230678358148;36
ANGRA;2025-07-23;69.27366642239151;144
ANGRA;2025-07-23;639.3881886836742;1041
ANGRA;2025-07-23;3.1685344624770706;3
ANGRA;2025-07-23;54.0390665441423;76
ANGRA;2025-07-23;79.21287792544682;290
ANGRA;2025-07-23;115.44467858821442;28
ANGRA;2025-07-23;24.72554596990844;13
ANGRA;2025-07-23;75.54541807381928;156
ANGRA;2025-07-23;22.069746431180924;579
ANGRA;2025-07-23;32.23375735662598;23
ANGRA;2025-07-23;15.16125817675782;456
ANGRA;2025-07-23;97.5543039305397;152
ANGRA;2025-07-23;402.3233975446564;84
ANGRA;2025-07-23;77.68943266814011;144
ANGRA;2025-07-23;334.08827805293777;1067
ANGRA;2025-07-23;102.86067692374604;79
ANGRA;2025-07-23;300.1804636312233;1118
ARARUAMA;2025-07-23;6277.24781028874;9523
ARARUAMA;2025-07-23;310.74714747131264;312
ARARUAMA;2025-07-23;204.50785700446045;279
ARARUAMA;2025-07-23;237.6087354059217;267
ARARUAMA;2025-07-23;178.23662325450556;267
ARARUAMA;2025-07-23;99.39733658768564;306
ARARUAMA;2025-07-23;94.67007860822224;99
ARARUAMA;2025-07-23;164.0299749664386;516
ARARUAMA;2025-07-23;150.00536784004484;273
ARARUAMA;2025-07-23;251.90236902168897;217
ARARUAMA;2025-07-23;247.1564129085152;410
ARARUAMA;2025-07-23;715.3527931747286;562
ARARUAMA;2025-07-23;99.71239565788576;454
ARARUAMA;2025-07-23;185.95223876891785;98
ARARUAMA;2025-07-23;6198.806410650705;9422
ARARUAMA;2025-07-23;4615.074498370083;10615
ARARUAMA;2025-07-23;297.0492670353139;167
ARARUAMA;2025-07-23;255.4659420162482;716
ARARUAMA;2025-07-23;1245.8295925409125;705
ARARUAMA;2025-07-23;369.9389790828524;451
ARARUAMA;2025-07-23;400.1143402014206;684
ARARUAMA;2025-07-23;175.2023164426359;315
ARARUAMA;2025-07-23;251.4131120866036;148
ARARUAMA;2025-07-23;162.56669872543847;174
ARARUAMA;2025-07-23;175.24273886991142;202
ARARUAMA;2025-07-23;108.5747555549818;107
ARARUAMA;2025-07-23;40.85820755473544;6245
ARARUAMA;2025-07-23;111.1965953932066;348
ARARUAMA;2025-07-23;70.01524190815202;552
ARARUAMA;2025-07-23;6143.708041483845;8043
ARARUAMA;2025-07-23;6241.369379417294;9704
ARARUAMA;2025-07-23;55.4850764847792;111
ARARUAMA;2025-07-23;58.01427109712345;165
ARARUAMA;2025-07-23;84.56763916760855;65
ARARUAMA;2025-07-23;225.7773563593713;187
ARARUAMA;2025-07-23;160.2885717202986;277
ARARUAMA;2025-07-23;58.9537558110926;51
ARARUAMA;2025-07-23;104.47078140092442;206
ARARUAMA;2025-07-23;51.59486858996375;93
ARARUAMA;2025-07-23;225.3582667335559;554
ARARUAMA;2025-07-23;77.68245402373802;145
ARARUAMA;2025-07-23;6.121521782542361;15
ARARUAMA;2025-07-23;49.51014708175987;293
ARARUAMA;2025-07-23;263.98311588250795;307
ARARUAMA;2025-07-23;5932.438814170296;8375
ARARUAMA;2025-07-23;6001.024242368671;7514
ARARUAMA;2025-07-23;57.64050766021677;58
ARARUAMA;2025-07-23;118.3710521480806;118
ARARUAMA;2025-07-23;95.50729823258386;123
ARARUAMA;2025-07-23;139.63655996203025;139
ARARUAMA;2025-07-23;19.52504180976484;39
ARARUAMA;2025-07-23;161.3597947245853;328
ARARUAMA;2025-07-23;58.30872015344078;56
ARARUAMA;2025-07-23;163.52669942240547;1516
ARARUAMA;2025-07-23;91.06711153869708;87
ARARUAMA;2025-07-23;563.1254186823744;764
ARARUAMA;2025-07-23;163.71764689788176;776
ARARUAMA;2025-07-23;149.94622091578916;804
ARARUAMA;2025-07-23;86.29655544848262;120
ARARUAMA;2025-07-23;6882.753441230487;8250
ARARUAMA;2025-07-23;5599.445224566374;7921
ARARUAMA;2025-07-23;82.57338404555631;106
ARARUAMA;2025-07-23;202.8560668717965;200
ARARUAMA;2025-07-23;62.987100156283205;128
ARARUAMA;2025-07-23;138.419855985553;328
ARARUAMA;2025-07-23;154.8782908078139;265
ARARUAMA;2025-07-23;77.22302887060086;112
ARARUAMA;2025-07-23;57.80028250002596;488
ARARUAMA;2025-07-23;102.97232550293572;303
ARARUAMA;2025-07-23;115.90581708878436;207
ARARUAMA;2025-07-23;69.09733380236074;617
ARARUAMA;2025-07-23;135.9815481075885;255
ARARUAMA;2025-07-23;79.53908693544786;117
ARARUAMA;2025-07-23;354.1549224146813;320
ARARUAMA;2025-07-23;5829.058171598265;7630
ARARUAMA;2025-07-23;5546.94858029296;7122
ARARUAMA;2025-07-23;122.52681486788258;106
ARARUAMA;2025-07-23;174.3735250205622;31
ARARUAMA;2025-07-23;49.18247444920424;126
ARARUAMA;2025-07-23;107.41798994187396;696
ARARUAMA;2025-07-23;73.90983293400794;421
ARARUAMA;2025-07-23;55.9378925865673;66
ARARUAMA;2025-07-23;88.31288992927688;415
ARARUAMA;2025-07-23;31.61039098342878;569
ARARUAMA;2025-07-23;91.9098856882758;107
ARARUAMA;2025-07-23;292.2261707795752;178
ARARUAMA;2025-07-23;255.0562386963909;226
ARARUAMA;2025-07-23;185.7839729110416;124
ARARUAMA;2025-07-23;66.61554540615637;307
ARARUAMA;2025-07-23;6319.521843959342;7003
ARARUAMA;2025-07-23;5314.910423284636;6931
ARARUAMA;2025-07-23;200.42296493900844;150
ARARUAMA;2025-07-23;151.31400862210643;17
ARARUAMA;2025-07-23;61.54021019077689;475
ARARUAMA;2025-07-23;16.574947256508775;476
ARARUAMA;2025-07-23;130.81813853732828;441
ARARUAMA;2025-07-23;353.23573679272715;635
ARARUAMA;2025-07-23;15.651910382308388;229
ARARUAMA;2025-07-23;28.7888810638414;16
ARARUAMA;2025-07-23;30.12550560968222;43
ARARUAMA;2025-07-23;25.538081528672485;198
ARARUAMA;2025-07-23;10.251347357981436;129
ARARUAMA;2025-07-23;181.09603651418712;828
ARARUAMA;2025-07-23;404.68920850628126;203
ARARUAMA;2025-07-23;5615.798441363095;6533
ARARUAMA;2025-07-23;4928.012574988903;6229
ARARUAMA;2025-07-23;130.26981496905097;701
ARARUAMA;2025-07-23;175.57324195445267;177
ARARUAMA;2025-07-23;174.5526317060738;507
ARARUAMA;2025-07-23;137.83464017066288;169
ARARUAMA;2025-07-23;110.0072755415006;169
ARARUAMA;2025-07-23;88.62490439032764;4
ARARUAMA;2025-07-23;45.2648271009228;246
ARARUAMA;2025-07-23;140.98329307291056;323
ARARUAMA;2025-07-23;5.041054481747818;262
ARARUAMA;2025-07-23;239.96268412543088;57
ARARUAMA;2025-07-23;75.3931779554054;515
ARARUAMA;2025-07-23;334.2254910483764;321
ARARUAMA;2025-07-23;243.4032462225101;123
ARARUAMA;2025-07-23;5136.53804721033;5826
ARARUAMA;2025-07-23;6123.585031781793;9640
ARARUAMA;2025-07-23;78.70482394003221;12
ARARUAMA;2025-07-23;111.9798024598994;121
ARARUAMA;2025-07-23;86.19767110228666;170
ARARUAMA;2025-07-23;90.71219839349388;248
ARARUAMA;2025-07-23;48.79503030325428;146
ARARUAMA;2025-07-23;120.90419549481145;302
ARARUAMA;2025-07-23;15.349310972405728;499
ARARUAMA;2025-07-23;154.2563233452436;673
ARARUAMA;2025-07-23;156.27272361170358;451
ARARUAMA;2025-07-23;96.5628000853692;400
ARARUAMA;2025-07-23;146.9768752641425;437
ARARUAMA;2025-07-23;186.1233918560659;123
ARARUAMA;2025-07-23;119.194817649143;322
ARARUAMA;2025-07-23;6231.249496089431;11926
ARARUAMA;2025-07-23;4544.9187367418;7473
ARARUAMA;2025-07-23;0.3091223231963596;0
ARARUAMA;2025-07-23;1633.917372946593;895
ARARUAMA;2025-07-23;102.85456888293383;761
ARARUAMA;2025-07-23;290.03083100285943;135
ARARUAMA;2025-07-23;133.6573069701628;1132
ARARUAMA;2025-07-23;165.01066938354575;1827
ARARUAMA;2025-07-23;360.11691412561123;895
ARARUAMA;2025-07-23;139.93748403974084;357
ARARUAMA;2025-07-23;267.34137827108765;148
ARARUAMA;2025-07-23;1299.6029123843452;205
ARARUAMA;2025-07-23;492.59981209688976;95
ARARUAMA;2025-07-23;721.5579595145446;420
ARARUAMA;2025-07-23;134.6842124801498;280
ARARUAMA;2025-07-23;4583.269713006425;9332
ARARUAMA;2025-07-23;4425.324339241133;4941
ARARUAMA;2025-07-23;31.80214285883442;12
ARARUAMA;2025-07-23;8.852952801658091;306
ARARUAMA;2025-07-23;108.79691832847578;481
ARARUAMA;2025-07-23;225.2238343539669;110
ARARUAMA;2025-07-23;14.994785229047697;243
ARARUAMA;2025-07-23;231.7111863514337;650
ARARUAMA;2025-07-23;326.64124628925185;323
ARARUAMA;2025-07-23;92.25850443322888;32
ARARUAMA;2025-07-23;82.53843927630476;4
ARARUAMA;2025-07-23;442.5018402958182;554
ARARUAMA;2025-07-23;259.00716350365354;104
ARARUAMA;2025-07-23;99.58057914875516;192
ARARUAMA;2025-07-23;78.0171286313483;520
ARARUAMA;2025-07-23;4436.998983973671;5116
ARARUAMA;2025-07-23;4242.00084647424;5176
ARARUAMA;2025-07-23;83.25130487699921;603
ARARUAMA;2025-07-23;164.00604146390668;201
ARARUAMA;2025-07-23;84.36427741003807;261
ARARUAMA;2025-07-23;128.19896022384313;364
ARARUAMA;2025-07-23;57.96665749790976;380
ARARUAMA;2025-07-23;297.9524032739852;164
ARARUAMA;2025-07-23;408.1907635424154;260
ARARUAMA;2025-07-23;484.0703403808832;1184
ARARUAMA;2025-07-23;260.6893052522538;304
ARARUAMA;2025-07-23;154.95269298487287;614
ARARUAMA;2025-07-23;55.03121950167613;151
ARARUAMA;2025-07-23;209.7948595538008;294
ARARUAMA;2025-07-23;198.91874736924007;122
ARARUAMA;2025-07-23;4952.439995823356;4611
ARARUAMA;2025-07-23;5577.692225712696;5128
ARARUAMA;2025-07-23;80.05126917580215;1172
ARARUAMA;2025-07-23;225.1448252622089;215
ARARUAMA;2025-07-23;177.85228315303223;1514
ARARUAMA;2025-07-23;545.1434229357751;49
ARARUAMA;2025-07-23;1331.6988755980135;328
ARARUAMA;2025-07-23;151.3997050010136;237
ARARUAMA;2025-07-23;58.10467011168973;266
ARARUAMA;2025-07-23;132.81647896274418;1997
ARARUAMA;2025-07-23;54.787573009980186;80
ARARUAMA;2025-07-23;874.8914489165911;225
ARARUAMA;2025-07-23;200.4067895573084;178
ARARUAMA;2025-07-23;965.5453891110772;545
ARARUAMA;2025-07-23;372.5629664341807;3761
ARARUAMA;2025-07-23;4088.959333264366;5730
ARARUAMA;2025-07-23;3723.755175154742;4662
ARARUAMA;2025-07-23;381.4612377086822;1197
ARARUAMA;2025-07-23;7.847589400088639;485
ARARUAMA;2025-07-23;609.3486081780628;7
ARARUAMA;2025-07-23;51.514153773026095;310
ARARUAMA;2025-07-23;206.8107361740321;238
ARARUAMA;2025-07-23;57.48839929444603;904
ARARUAMA;2025-07-23;29.86049319669075;179
ARARUAMA;2025-07-23;163.0819929815672;258
ARARUAMA;2025-07-23;225.93991559251097;198
ARARUAMA;2025-07-23;130.97430774447227;29
ARARUAMA;2025-07-23;307.7443255302028;236
ARARUAMA;2025-07-23;173.80261491819184;314
ARARUAMA;2025-07-23;367.7301565740544;50
ARARUAMA;2025-07-23;4012.805177618417;5485
ARARUAMA;2025-07-23;4218.019485296585;6795
ARARUAMA;2025-07-23;324.6834468182191;570
ARARUAMA;2025-07-23;63.87345995348555;148
ARARUAMA;2025-07-23;33.15495612840858;6
ARARUAMA;2025-07-23;6.204227567420039;495
ARARUAMA;2025-07-23;242.02991732605767;313
ARARUAMA;2025-07-23;217.6110725517128;397
ARARUAMA;2025-07-23;250.4567058899759;6
ARARUAMA;2025-07-23;185.9651958747106;32
ARARUAMA;2025-07-23;5.947267099556769;418
ARARUAMA;2025-07-23;109.44121265536263;214
ARARUAMA;2025-07-23;210.3665290891644;480
ARARUAMA;2025-07-23;241.48139504097944;590
ARARUAMA;2025-07-23;361.94705044132206;516
ARARUAMA;2025-07-23;3984.969647691747;6169
ARARUAMA;2025-07-23;3992.906650636835;4660
ARARUAMA;2025-07-23;60.5736792011453;533
ARARUAMA;2025-07-23;13.363598416230712;78
ARARUAMA;2025-07-23;100.34068615758798;13
ARARUAMA;2025-07-23;106.3093817289013;155
ARARUAMA;2025-07-23;100.23164819547722;106
ARARUAMA;2025-07-23;47.88189667974198;118
ARARUAMA;2025-07-23;52.75796310917228;48
ARARUAMA;2025-07-23;84.81567463036436;197
ARARUAMA;2025-07-23;119.03936813769948;242
ARARUAMA;2025-07-23;88.0409020769058;340
ARARUAMA;2025-07-23;62.61535012335037;88
ARARUAMA;2025-07-23;85.32882947032364;82
ARARUAMA;2025-07-23;507.7192529111709;180
ARARUAMA;2025-07-23;3900.24498543664;5212
ARARUAMA;2025-07-23;3900.540973525444;4876
ARARUAMA;2025-07-23;132.50727992815084;127
ARARUAMA;2025-07-23;12.241320519863098;310
ARARUAMA;2025-07-23;97.5829539865307;8
ARARUAMA;2025-07-23;99.4577356034992;136
ARARUAMA;2025-07-23;72.40631212260301;79
ARARUAMA;2025-07-23;354.9894038090506;74
ARARUAMA;2025-07-23;656.7337174214132;465
ARARUAMA;2025-07-23;132.21525129524;1062
ARARUAMA;2025-07-23;177.0457521070152;132
ARARUAMA;2025-07-23;273.3471739368046;343
ARARUAMA;2025-07-23;386.23087809181857;402
ARARUAMA;2025-07-23;596.103809378387;698
ARARUAMA;2025-07-23;1554.037053908799;695
ARARUAMA;2025-07-23;3818.873208521673;7288
ARARUAMA;2025-07-23;4148.501502198272;4852
ARARUAMA;2025-07-23;482.947707571542;258
ARARUAMA;2025-07-23;47.73688067931637;409
ARARUAMA;2025-07-23;54.73059429855187;575
ARARUAMA;2025-07-23;32.15336982407279;320
ARARUAMA;2025-07-23;9.98609528610402;52
ARARUAMA;2025-07-23;4.091529489189385;103
ARARUAMA;2025-07-23;143.7099338222949;369
ARARUAMA;2025-07-23;34.32304477253706;95
ARARUAMA;2025-07-23;52.5699624498529;569
ARARUAMA;2025-07-23;187.8696835169204;3
ARARUAMA;2025-07-23;62.46676186198014;5
ARARUAMA;2025-07-23;629.7392573479827;32
ARARUAMA;2025-07-23;300.4062023453609;55
ARARUAMA;2025-07-23;3999.9268975139103;5083
ARARUAMA;2025-07-23;3691.52128006736;4042
ARARUAMA;2025-07-23;176.9994103729046;208
ARARUAMA;2025-07-23;21.08817185225127;112
ARARUAMA;2025-07-23;122.73072436250244;265
ARARUAMA;2025-07-23;67.58986750725188;18
ARARUAMA;2025-07-23;235.76520676321712;3
ARARUAMA;2025-07-23;314.85259942847443;73
ARARUAMA;2025-07-23;62.75744168518421;81
ARARUAMA;2025-07-23;94.2303350439284;287
ARARUAMA;2025-07-23;205.976017809569;96
ARARUAMA;2025-07-23;134.464529562337;159
ARARUAMA;2025-07-23;7.12507747501597;588
ARARUAMA;2025-07-23;18.243744760495304;68
ARARUAMA;2025-07-23;236.8267175172704;134
ARARUAMA;2025-07-23;3940.2603514406646;4238
ARARUAMA;2025-07-23;3497.842737635457;6486
ARARUAMA;2025-07-23;820.4532278021842;1796
ARARUAMA;2025-07-23;661.7167048848387;954
ARARUAMA;2025-07-23;84.7089847338538;162
ARARUAMA;2025-07-23;37.23954100828215;55
ARARUAMA;2025-07-23;111.41238309215672;157
ARARUAMA;2025-07-23;61.994712697307016;84
ARARUAMA;2025-07-23;54.578710305964734;83
ARARUAMA;2025-07-23;147.24887691192876;212
ARARUAMA;2025-07-23;96.62349756833764;189
ARARUAMA;2025-07-23;144.9391713160427;286
ARARUAMA;2025-07-23;135.41119096045963;266
ARARUAMA;2025-07-23;58.33435620259894;68
ARARUAMA;2025-07-23;102.0567963727;118
ARARUAMA;2025-07-23;4508.36005662824;5874
ARARUAMA;2025-07-23;3434.2489078181784;3889
ARARUAMA;2025-07-23;243.63894104376104;140
ARARUAMA;2025-07-23;19.22646280982938;380
ARARUAMA;2025-07-23;46.68066082874545;35
ARARUAMA;2025-07-23;280.48288244145306;52
ARARUAMA;2025-07-23;113.1740352795431;302
ARARUAMA;2025-07-23;20.77994350668684;38
ARARUAMA;2025-07-23;31.120396665436854;73
ARARUAMA;2025-07-23;1.5705555918091083;110
ARARUAMA;2025-07-23;98.1750711202926;627
ARARUAMA;2025-07-23;103.07573478788385;345
ARARUAMA;2025-07-23;73.89281311875615;17
ARARUAMA;2025-07-23;39.17097993972814;30
ARARUAMA;2025-07-23;456.59566754756906;1
ARARUAMA;2025-07-23;3504.847076118257;4694
ARARUAMA;2025-07-23;3333.243306681983;6148
ARARUAMA;2025-07-23;335.8518934141005;307
ARARUAMA;2025-07-23;204.32360434399752;279
ARARUAMA;2025-07-23;99.15103332987708;237
ARARUAMA;2025-07-23;215.9299007721363;417
ARARUAMA;2025-07-23;117.20607348868177;696
ARARUAMA;2025-07-23;446.68360905571376;284
ARARUAMA;2025-07-23;445.0046876597951;512
ARARUAMA;2025-07-23;133.4904300366709;586
ARARUAMA;2025-07-23;365.9790162474051;221
ARARUAMA;2025-07-23;159.77407338004528;250
ARARUAMA;2025-07-23;312.02033065061346;254
ARARUAMA;2025-07-23;298.7971032167137;204
ARARUAMA;2025-07-23;233.0919658183008;373
ARARUAMA;2025-07-23;3981.1183527579774;5983
ARARUAMA;2025-07-23;3270.395908692521;4090
ARARUAMA;2025-07-23;957.8659218003615;657
ARARUAMA;2025-07-23;667.6087391940118;1458
ARARUAMA;2025-07-23;26.782642809670705;1016
ARARUAMA;2025-07-23;34.71818229099192;24
ARARUAMA;2025-07-23;41.54227884949094;52
ARARUAMA;2025-07-23;281.75578836906664;39
ARARUAMA;2025-07-23;386.9050353234952;3819
ARARUAMA;2025-07-23;64.27187488048908;1826
ARARUAMA;2025-07-23;2178.1134417503827;952
ARARUAMA;2025-07-23;733.4572299551172;173
ARARUAMA;2025-07-23;1040.5720313451905;2486
ARARUAMA;2025-07-23;102.61462015535812;2340
ARARUAMA;2025-07-23;161.7628135832121;81
ARARUAMA;2025-07-23;6575.849841223262;4546
ARARUAMA;2025-07-23;2387.361934232975;2684
ARARUAMA;2025-07-23;962.316090406516;2188
ARARUAMA;2025-07-23;79.15740061182065;268
ARARUAMA;2025-07-23;84.17906239184187;124
ARARUAMA;2025-07-23;312.03388241368435;71
ARARUAMA;2025-07-23;60.97735881053186;2
ARARUAMA;2025-07-23;117.42504145290722;99
ARARUAMA;2025-07-23;66.27515041114215;417
ARARUAMA;2025-07-23;4.361621513852613;87
ARARUAMA;2025-07-23;73.08917238952692;367
ARARUAMA;2025-07-23;87.93890465444159;339
ARARUAMA;2025-07-23;206.23528211102968;744
ARARUAMA;2025-07-23;278.77340796869447;121
ARARUAMA;2025-07-23;144.36590095856585;105
ARARUAMA;2025-07-23;3402.3850519085786;3962
ARARUAMA;2025-07-23;3167.2412479653663;5910
ARARUAMA;2025-07-23;1489.793763270155;2701
ARARUAMA;2025-07-23;126.22625846617528;1076
ARARUAMA;2025-07-23;365.4297396914342;165
ARARUAMA;2025-07-23;875.9743609170824;1057
ARARUAMA;2025-07-23;2979.6908883665324;3707
ARARUAMA;2025-07-23;1318.5181771667778;129
ARARUAMA;2025-07-23;646.5064792892522;2277
ARARUAMA;2025-07-23;290.1509665016195;2056
ARARUAMA;2025-07-23;69.93856297831064;648
ARARUAMA;2025-07-23;816.4285887271897;1187
ARARUAMA;2025-07-23;1170.284034633794;2192
ARARUAMA;2025-07-23;847.9028945062685;1750
ARARUAMA;2025-07-23;1280.0552957173284;1372
ARARUAMA;2025-07-23;3281.52124602183;5277
ARARUAMA;2025-07-23;3165.167979452676;4436
ARARUAMA;2025-07-23;203.4204329739739;319
ARARUAMA;2025-07-23;81.68343521680164;82
ARARUAMA;2025-07-23;75.70651761517378;1171
ARARUAMA;2025-07-23;447.246875817463;779
ARARUAMA;2025-07-23;77.65106118366576;109
ARARUAMA;2025-07-23;109.4677125826849;328
ARARUAMA;2025-07-23;120.09945706115144;35
ARARUAMA;2025-07-23;55.26803203941004;201
ARARUAMA;2025-07-23;58.98080836299828;163
ARARUAMA;2025-07-23;181.8852091964868;72
ARARUAMA;2025-07-23;28.37569490831668;447
ARARUAMA;2025-07-23;143.55017159052386;374
ARARUAMA;2025-07-23;157.38971521890602;231
ARARUAMA;2025-07-23;3884.18199556333;4242
ARARUAMA;2025-07-23;1001.7199520718638;5717
ARARUAMA;2025-07-23;2184.180394157708;391
ARARUAMA;2025-07-23;445.8290871256936;331
ARARUAMA;2025-07-23;71.83914585615753;428
ARARUAMA;2025-07-23;135.98733187926098;296
ARARUAMA;2025-07-23;94.53874134431425;632
ARARUAMA;2025-07-23;181.54029734745163;324
ARARUAMA;2025-07-23;204.88879923032565;178
ARARUAMA;2025-07-23;300.49676591154576;314
ARARUAMA;2025-07-23;141.67351042527343;151
ARARUAMA;2025-07-23;331.6627620309249;249
ARARUAMA;2025-07-23;150.89769876273334;534
ARARUAMA;2025-07-23;161.65215815904332;492
ARARUAMA;2025-07-23;394.6365669404889;4233
ARARUAMA;2025-07-23;2732.5413240126404;2822
ARARUAMA;2025-07-23;2183.197934534849;4116
ARARUAMA;2025-07-23;1567.6503763395197;195
ARARUAMA;2025-07-23;243.9170261589236;343
ARARUAMA;2025-07-23;199.34924192334512;755
ARARUAMA;2025-07-23;81.94634370374276;55
ARARUAMA;2025-07-23;150.11362868544455;28
ARARUAMA;2025-07-23;27.753204450115312;324
ARARUAMA;2025-07-23;55.16482287956381;164
ARARUAMA;2025-07-23;151.58940948969678;1
ARARUAMA;2025-07-23;5.521588335739218;1745
ARARUAMA;2025-07-23;627.2764090739151;1288
ARARUAMA;2025-07-23;671.5645640721973;80
ARARUAMA;2025-07-23;61.178001342130685;210
ARARUAMA;2025-07-23;100.4151368750694;558
ARARUAMA;2025-07-23;1953.761272543732;2797
ARARUAMA;2025-07-23;1414.726425620805;2698
ARARUAMA;2025-07-23;101.1857381271664;168
ARARUAMA;2025-07-23;352.69087496451823;353
ARARUAMA;2025-07-23;51.39452168135127;51
ARARUAMA;2025-07-23;325.0312553969638;323
ARARUAMA;2025-07-23;38.64837676530315;37
ARARUAMA;2025-07-23;28.475749499473533;28
ARARUAMA;2025-07-23;274.4767817292281;525
ARARUAMA;2025-07-23;116.51837094167756;117
ARARUAMA;2025-07-23;144.1126696035152;1151
ARARUAMA;2025-07-23;330.1366724676906;336
ARARUAMA;2025-07-23;433.5539205143133;803
ARARUAMA;2025-07-23;176.20571146779054;373
ARARUAMA;2025-07-23;177.88512844019203;252
ARARUAMA;2025-07-23;1731.7406069884717;2157
ARARUAMA;2025-07-23;0.0383877888754726;2640
ARARUAMA;2025-07-23;812.4466445570262;838
ARARUAMA;2025-07-23;78.54907611396007;1079
ARARUAMA;2025-07-23;465.58727113159983;303
ARARUAMA;2025-07-23;564.8946380597381;223
ARARUAMA;2025-07-23;580.1473561762616;240
ARARUAMA;2025-07-23;116.40972774030416;469
ARARUAMA;2025-07-23;139.44483424551194;164
ARARUAMA;2025-07-23;345.1752137434827;402
ARARUAMA;2025-07-23;50.15555855687651;723
ARARUAMA;2025-07-23;137.83008030853625;1219
ARARUAMA;2025-07-23;280.4238688810551;78
ARARUAMA;2025-07-23;906.8537303912624;690
ARARUAMA;2025-07-23;332.30248902598373;503
